name,supporting_structure_name,description,type,status,legal_entity_type,siret,address_raw,address_housenumber,address_street,address_postcode,address_citycode,address_city,address_departement_code,address_departement_name,address_region_name,latitude,longitude,is_itinerant,itinerant_details,is_online,contact_phone_raw,contact_phone,contact_phone_details,contact_email,contact_website_url,contact_facebook_url,contact_twitter_url,contact_youtube_url,opening_hours_raw,opening_hours_osm_format,opening_hours_details,target_audience_raw,target_audience,support_access_raw,support_access,support_mode_raw,support_mode,is_free,price_details,payment_methods,labels_raw,labels,aide_mapped,francilin_id,lieu_nom,contact_nom,adresse,code_postal,commune,horaires,telephone,e_mail,site_web,aide,accessibilite,label,SIRET,thematique_principale,services,source,id_source
Médiathèque Maison Pour Tous,,,,,,,30 avenue de Newburn 94600 Choisy-le-Roi,30,Avenue de Newburn,94600,94022,Choisy-le-Roi,94,Val-de-Marne,Île-de-France,48.755091,2.411336,,,,0148924463,0148924463,,mediatheque@choisyleroi.fr,www.choisyleroi.fr,,,,"Tu,Fr 15:00-18:00; We,Sa 10:00-12:30,14:00-18:00","Tu,Fr 15:00-18:00; We,Sa 10:00-12:30,14:00-18:00",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",302,Médiathèque Maison Pour Tous,,30 avenue de Newburn,94600,Choisy-le-Roi,"Tu,Fr 15:00-18:00; We,Sa 10:00-12:30,14:00-18:00",0148924463,mediatheque@choisyleroi.fr,www.choisyleroi.fr,"1,2",,,,7,"332,333,334,335,336,337,401,404,407,408,703,704,705,709,712,714,715,722",CD94,
Médiathèque Mongolfier,,,,,,,6 place Mongolfier 94410 Saint-Maurice,6,Place Montgolfier,94410,94069,Saint-Maurice,94,Val-de-Marne,Île-de-France,48.814931,2.459043,,,,0149764725,0149764725,,,,,,,"We 10:00-13:00,14:00-18:00; Fr 15:00-18:00; Sa 10:00-13:00","We 10:00-13:00,14:00-18:00; Fr 15:00-18:00; Sa 10:00-13:00",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",303,Médiathèque Mongolfier,,6 place Mongolfier,94410,Saint-Maurice,"We 10:00-13:00,14:00-18:00; Fr 15:00-18:00; Sa 10:00-13:00",0149764725,,,"1,2",,,,7,"332,333,334,335,336,337,401,404,407,408,703,704,705,709,712,714,715,722",CD94,
Médiathèque Relais Village,,,,,,,8 Passage de l'image Saint Martin 94000 Créteil,8,Passage de l'Image Saint Martin,94000,94028,Créteil,94,Val-de-Marne,Île-de-France,48.792023,2.462915,,,,0141943150,0141943150,,mediatheque.creteil.village@gpsea.fr,mediatheque.sudestavenir.fr,,,,"Tu 14:00-18:00; We,Sa 10:00-18:00","Tu 14:00-18:00; We,Sa 10:00-18:00",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",304,Médiathèque Relais Village,,8 Passage de l'image Saint Martin,94000,Créteil,"Tu 14:00-18:00; We,Sa 10:00-18:00",0141943150,mediatheque.creteil.village@gpsea.fr,mediatheque.sudestavenir.fr,"1,2",,,,7,"332,333,334,335,336,337,401,404,407,408,703,704,705,709,712,714,715,722",CD94,
Médiathèque Rene Fallet,,,,,,,10 Allee Mozart 94190 Villeneuve-Saint-Georges,10,Allee Mozart,94190,94078,Villeneuve-Saint-Georges,94,Val-de-Marne,Île-de-France,48.746948,2.455833,,,,0156871340,0156871340,,bibliotheque@villeneuve-saint-georges.fr,mediatheque.villeneuve-saint-georges.fr,,,,Tu 16:00-18:00; We 09:00-18:00; Fr 16:00-19:00; Sa 09:00-17:00,Tu 16:00-18:00; We 09:00-18:00; Fr 16:00-19:00; Sa 09:00-17:00,,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",305,Médiathèque Rene Fallet,,10 Allee Mozart,94190,Villeneuve-Saint-Georges,Tu 16:00-18:00; We 09:00-18:00; Fr 16:00-19:00; Sa 09:00-17:00,0156871340,bibliotheque@villeneuve-saint-georges.fr,mediatheque.villeneuve-saint-georges.fr,"1,2",,,,7,"332,333,334,335,336,337,401,404,407,408,703,704,705,709,712,714,715,722",CD94,
Médiathèque de l'Abbaye Nelson Mandela,,,,,,,3 place de l'abbaye 94000 Créteil,3,Place de l'Abbaye,94000,94028,Créteil,94,Val-de-Marne,Île-de-France,48.778739,2.469688,,,,0141946550,0141946550,,mediatheque;creteil.abbaye@gpsea.fr,mediatheque.sudestavenir.fr,,,,"Tu-Fr 12:00-19:00; We,Sa 10:00-18:00","Tu-Fr 12:00-19:00; We,Sa 10:00-18:00",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",306,Médiathèque de l'Abbaye Nelson Mandela,,3 place de l'abbaye,94000,Créteil,"Tu-Fr 12:00-19:00; We,Sa 10:00-18:00",0141946550,mediatheque;creteil.abbaye@gpsea.fr,mediatheque.sudestavenir.fr,"1,2",,,,7,"332,333,334,335,336,337,401,404,407,408,703,704,705,709,712,714,715,722",CD94,
Médiathèque de la Croix des Mèches,,,,,,, 00000 Créteil,,Créteil,94000,94028,Créteil,94,Val-de-Marne,Île-de-France,48.784516,2.45271,,,,,,,,,,,,,,,,,,,,,,,,,,La recherche d'un emploi,307,Médiathèque de la Croix des Mèches,,,,Créteil,,,,,1,,,,3,,CD94,
Médiathèque des Bleuets,,,,,,, 00000 Créteil,,Créteil,94000,94028,Créteil,94,Val-de-Marne,Île-de-France,48.784516,2.45271,,,,,,,,,,,,,,,,,,,,,,,,,,La recherche d'un emploi,308,Médiathèque des Bleuets,,,,Créteil,,,,,1,,,,3,,CD94,
Médiathèque Grand Paris Sud Est Avenir,,,,,,, 00000 Créteil,,Créteil,94000,94028,Créteil,94,Val-de-Marne,Île-de-France,48.784516,2.45271,,,,,,,,,,,,,,,,,,,,,,,,,,La recherche d'un emploi,309,Médiathèque Grand Paris Sud Est Avenir,,,,Créteil,,,,,1,,,,3,,CD94,
Médiathèque l'echo,,,,,,, 00000 Le Kremlin-Bicêtre,,Le Kremlin-Bicêtre,94270,94043,Le Kremlin-Bicêtre,94,Val-de-Marne,Île-de-France,48.808965,2.355966,,,,,,,,,,,,,,,,,,,,,,,,,,La recherche d'un emploi,310,Médiathèque l'echo,,,,Le Kremlin-Bicêtre,,,,,1,,,,3,,CD94,
Médiathèque Nelson Mandela,,,,,,, 00000 Créteil,,Créteil,94000,94028,Créteil,94,Val-de-Marne,Île-de-France,48.784516,2.45271,,,,,,,,,,,,,,,,,,,,,,,,,,La recherche d'un emploi,311,Médiathèque Nelson Mandela,,,,Créteil,,,,,1,,,,3,,CD94,
Mediathque Bernard Ywanne,,,,,,,1 rue de la Commune 94380 Bonneuil-Sur-Marne,1,Rue de la Commune,94380,94011,Bonneuil-sur-Marne,94,Val-de-Marne,Île-de-France,48.769998,2.484461,,,,0156715200,0156715200,,mdialudo.bonneuil@gpsea.fr,mediathequeludotheque.bonneuil94.fr,,,,"Tu,Fr 14:00-19:00; We,Sa 10:00-18:00","Tu,Fr 14:00-19:00; We,Sa 10:00-18:00",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",312,Mediathque Bernard Ywanne,,1 rue de la Commune,94380,Bonneuil-Sur-Marne,"Tu,Fr 14:00-19:00; We,Sa 10:00-18:00",0156715200,mdialudo.bonneuil@gpsea.fr,mediathequeludotheque.bonneuil94.fr,"1,2",,,,7,"332,333,334,335,336,337,401,404,407,408,703,704,705,709,712,714,715,722",CD94,
Mission Locale,,,,,,,39 avenue Henri Barbusse 94400 Vitry-sur-Seine,39,Avenue Henri Barbusse,94400,94081,Vitry-sur-Seine,94,Val-de-Marne,Île-de-France,48.792247,2.387622,,,,0147181430,0147181430,,,,,,,"Mo-Fr 09:00-12:00,13:30-17:30; Tu 13:30-17:30","Mo-Fr 09:00-12:00,13:30-17:30; Tu 13:30-17:30",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",313,Mission Locale,,39 avenue Henri Barbusse,94400,Vitry-sur-Seine,"Mo-Fr 09:00-12:00,13:30-17:30; Tu 13:30-17:30",0147181430,,,"1,2",,,,3,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408",CD94,
"Mission Locale ""Le Carré """,,,,,,,1 rue de l'egalite 94300 Vincennes,,Rue de l'Egalité,94300,94080,Vincennes,94,Val-de-Marne,Île-de-France,48.847615,2.429023,,,,0171336450,0171336450,,y.ouakoushe@mlvmb.org,,,,,"Mo-We 08:30-12:30,13:30-17:30; Th 10:30-12:30,13:30-17:30; Fr 08:30-12:30,13:30-16:30","Mo-We 08:30-12:30,13:30-17:30; Th 10:30-12:30,13:30-17:30; Fr 08:30-12:30,13:30-16:30",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",314,"Mission Locale ""Le Carré """,,1 rue de l'egalite,94300,Vincennes,"Mo-We 08:30-12:30,13:30-17:30; Th 10:30-12:30,13:30-17:30; Fr 08:30-12:30,13:30-16:30",0171336450,y.ouakoushe@mlvmb.org,,"1,2",,,,3,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408",CD94,
Mission Locale 16-25 Ans,,,,,,,7 avenue Marcel Cachin 94310 Orly,7,Avenue Marcel Cachin,94310,94054,Orly,94,Val-de-Marne,Île-de-France,48.74988,2.412871,,,,0147181430,0147181430,,orlychoisyvilleneuveleroi@ml94.reseau-idf.org,,,,,"Mo 09:00-12:30; Tu-Fr 09:00-12:30,14:00-17:30","Mo 09:00-12:30; Tu-Fr 09:00-12:30,14:00-17:30",,,,,,,,,,,,,La recherche d'un emploi,315,Mission Locale 16-25 Ans,,7 avenue Marcel Cachin,94310,Orly,"Mo 09:00-12:30; Tu-Fr 09:00-12:30,14:00-17:30",0147181430,orlychoisyvilleneuveleroi@ml94.reseau-idf.org,,1,,,,3,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408",CD94,
Mission Locale Bievre Val de Marne 16-25 Ans,,,,,,,28 rue Maurice Tenine 94260 Fresnes,28,Rue Maurice Ténine,94260,94034,Fresnes,94,Val-de-Marne,Île-de-France,48.754087,2.324116,,,,0142375785,0142375785,,bvm@ml94.reseau-idf.org,www.missionlocalebvm.fr,,,,"Mo-Th 09:00-12:00,13:30-17:30; Fr 09:00-12:30","Mo-Th 09:00-12:00,13:30-17:30; Fr 09:00-12:30",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",316,Mission Locale Bievre Val de Marne 16-25 Ans,,28 rue Maurice Tenine,94260,Fresnes,"Mo-Th 09:00-12:00,13:30-17:30; Fr 09:00-12:30",0142375785,bvm@ml94.reseau-idf.org,www.missionlocalebvm.fr,"1,2",,,,3,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408",CD94,
Mission Locale Bievre Val de Marne 16-25 Ans,,,,,,,83 avenue Rene Panhard 94320 Thiais,83,Avenue René Panhard,94320,94073,Thiais,94,Val-de-Marne,Île-de-France,48.764407,2.39272,,,,0148844970,0148844970,,,,,,,"Mo-Th 09:00-12:30,13:30-17:30; Fr 09:00-12:30","Mo-Th 09:00-12:30,13:30-17:30; Fr 09:00-12:30",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",317,Mission Locale Bievre Val de Marne 16-25 Ans,,83 avenue Rene Panhard,94320,Thiais,"Mo-Th 09:00-12:30,13:30-17:30; Fr 09:00-12:30",0148844970,,,"1,2",,,,3,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408",CD94,
Mission Locale Bievre Val de Marne 16-25 Ans,,,,,,,3 rue de Bearn 94550 Chevilly-Larue,3,Rue du Béarn,94550,94021,Chevilly-Larue,94,Val-de-Marne,Île-de-France,48.772708,2.361136,,,,0145605944,0145605944,,,,,,,"Mo-Th 09:00-12:30,13:30-17:30; Fr 09:00-12:30","Mo-Th 09:00-12:30,13:30-17:30; Fr 09:00-12:30",,,,,,,,,,,,,La recherche d'un emploi,318,Mission Locale Bievre Val de Marne 16-25 Ans,,3 rue de Bearn,94550,Chevilly-Larue,"Mo-Th 09:00-12:30,13:30-17:30; Fr 09:00-12:30",0145605944,,,1,,,,3,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408",CD94,
Mission Locale Bords de Marne 16 -25 Ans,,,,,,,8 rue des Corluis 94170 Le Perreux-sur-Marne,8,Rue des Corluis,94170,94058,Le Perreux-sur-Marne,94,Val-de-Marne,Île-de-France,48.846322,2.506416,,,,0148712000,0148712000,,bordademarne@ml94.reseau-idf.org,www.missionlocale-bardsdemarne.org,,,,"Mo 09:00-13:00; Tu-Fr 09:00-13:00,14:00-17:30","Mo 09:00-13:00; Tu-Fr 09:00-13:00,14:00-17:30",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",319,Mission Locale Bords de Marne 16 -25 Ans,,8 rue des Corluis,94170,Le Perreux-sur-Marne,"Mo 09:00-13:00; Tu-Fr 09:00-13:00,14:00-17:30",0148712000,bordademarne@ml94.reseau-idf.org,www.missionlocale-bardsdemarne.org,"1,2",,,,3,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408",CD94,
Mission Locale de la Plaine Centrale du Val de Marne 16-25 Ans,,,,,,,22 rue Gutenberg 94450 Limeil-Brévannes,22,Rue Gutenberg,94450,94044,Limeil-Brévannes,94,Val-de-Marne,Île-de-France,48.743486,2.481776,,,,0145107782,0145107782,,,,,,,"Mo-Fr 09:00-12:30,13:30-17:00; Th 13:30-17:00","Mo-Fr 09:00-12:30,13:30-17:00; Th 13:30-17:00",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",320,Mission Locale de la Plaine Centrale du Val de Marne 16-25 Ans,,22 rue Gutenberg,94450,Limeil-Brévannes,"Mo-Fr 09:00-12:30,13:30-17:00; Th 13:30-17:00",0145107782,,,"1,2",,,,3,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408",CD94,
Mission Locale de la Plaine Centrale du Val de Marne 16-25 Ans,,,,,,,7 esplanade des Abimes 94000 Créteil,7,Esplanade des Abymes,94000,94028,Créteil,94,Val-de-Marne,Île-de-France,48.773873,2.455741,,,,0143992800,0143992800,,aifpplaine centrale@ml94.reseau-idf.org,www.mission locale-plainecentrale.fr,,,,"Mo-Fr 09:00-12:30,13:30-17:30; Th 13:30-17:30","Mo-Fr 09:00-12:30,13:30-17:30; Th 13:30-17:30",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",321,Mission Locale de la Plaine Centrale du Val de Marne 16-25 Ans,,7 esplanade des Abimes,94000,Créteil,"Mo-Fr 09:00-12:30,13:30-17:30; Th 13:30-17:30",0143992800,aifpplaine centrale@ml94.reseau-idf.org,www.mission locale-plainecentrale.fr,"1,2",,,,3,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408",CD94,
Mission Locale Innovam Antenne du Kb,,,,,,,40 avenue Charles Gides 94270 Le Kremlin-Bicêtre,40,Avenue Charles Gide,94270,94043,Le Kremlin-Bicêtre,94,Val-de-Marne,Île-de-France,48.807464,2.354696,,,,0149584340,0149584340,,info@missionlocale-innovam.fr,,,,,"Mo-Fr 09:00-12:30,14:00-17:30; Th 09:00-12:30","Mo-Fr 09:00-12:30,14:00-17:30; Th 09:00-12:30",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",322,Mission Locale Innovam Antenne du Kb,,40 avenue Charles Gides,94270,Le Kremlin-Bicêtre,"Mo-Fr 09:00-12:30,14:00-17:30; Th 09:00-12:30",0149584340,info@missionlocale-innovam.fr,,"1,2",,,,3,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408",CD94,
Mission Locale Plaine Centrale du Val de Marne 16 -25 Ans,,,,,,,51 rue Marcel Bourdarias 94140 Alfortville,51,Rue Marcel Bourdarias,94140,94002,Alfortville,94,Val-de-Marne,Île-de-France,48.806502,2.423158,,,,0143533596,0143533596,,,,,,,"Mo-Fr 09:00-12:30,13:30-17:30; Th 13:30-17:30","Mo-Fr 09:00-12:30,13:30-17:30; Th 13:30-17:30",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",323,Mission Locale Plaine Centrale du Val de Marne 16 -25 Ans,,51 rue Marcel Bourdarias,94140,Alfortville,"Mo-Fr 09:00-12:30,13:30-17:30; Th 13:30-17:30",0143533596,,,"1,2",,,,3,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408",CD94,
Mission Locale Viva 16 -25 Ans,,,,,,,32 rue Jules Guesde 94190 Villeneuve-Saint-Georges,32,Rue Jules Guesde,94190,94078,Villeneuve-Saint-Georges,94,Val-de-Marne,Île-de-France,48.733662,2.450679,,,,0145109130,0145109130,,viv@ml94.reseau-idf.org,,,,,"Mo-Th 09:00-12:00,13:30-17:30; Fr 09:00-12:00","Mo-Th 09:00-12:00,13:30-17:30; Fr 09:00-12:00",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",324,Mission Locale Viva 16 -25 Ans,,32 rue Jules Guesde,94190,Villeneuve-Saint-Georges,"Mo-Th 09:00-12:00,13:30-17:30; Fr 09:00-12:00",0145109130,viv@ml94.reseau-idf.org,,"1,2",,,,3,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408",CD94,
Mission Locale 16 - 25 Ans,,,,,,,83 rue Victor Hugo 94700 Maisons-Alfort,83,Rue Victor Hugo,94700,94046,Maisons-Alfort,94,Val-de-Marne,Île-de-France,48.799721,2.441933,,,,0143962039,0143962039,,maisonsalfort@ml94.reseau-idf.org,www.mlma.asso.fr,,,,"Tu 09:00-11:30; We,Sa 14:00-16:30","Tu 09:00-11:30; We,Sa 14:00-16:30",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",325,Mission Locale 16 - 25 Ans,,83 rue Victor Hugo,94700,Maisons-Alfort,"Tu 09:00-11:30; We,Sa 14:00-16:30",0143962039,maisonsalfort@ml94.reseau-idf.org,www.mlma.asso.fr,"1,2",,,,3,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408",CD94,
Mission Locale 16 - 25 Ans,,,,,,,2 avenue Hottinguer 94470 Boissy-Saint-Léger,2,Avenue Hottinguer,94470,94004,Boissy-Saint-Léger,94,Val-de-Marne,Île-de-France,48.747708,2.50627,,,,0156323070,0156323070,,plateaubriard@ml94.reseau-idf.org,,,,,"Mo-We 09:00-12:00,13:30-17:30; Th 13:30-17:30; Fr 09:00-12:00,13:30-16:00","Mo-We 09:00-12:00,13:30-17:30; Th 13:30-17:30; Fr 09:00-12:00,13:30-16:00",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",326,Mission Locale 16 - 25 Ans,,2 avenue Hottinguer,94470,Boissy-Saint-Léger,"Mo-We 09:00-12:00,13:30-17:30; Th 13:30-17:30; Fr 09:00-12:00,13:30-16:00",0156323070,plateaubriard@ml94.reseau-idf.org,,"1,2",,,,3,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408",CD94,
Mission Locale 16 -25 Ans,,,,,,,10 rue Dalayrac 94120 Fontenay-sous-Bois,10,Rue Dalayrac,94120,94033,Fontenay-sous-Bois,94,Val-de-Marne,Île-de-France,48.847782,2.467207,,,,0185331550,0185331550,,villesdunarddubois@ml94-idf.org,,,,,"Mo-We 08:30-12:30,13:30-17:30; Th 10:30-12:30,13:30-17:30; Fr 08:30-12:30,13:30-16:30","Mo-We 08:30-12:30,13:30-17:30; Th 10:30-12:30,13:30-17:30; Fr 08:30-12:30,13:30-16:30",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",327,Mission Locale 16 -25 Ans,,10 rue Dalayrac,94120,Fontenay-sous-Bois,"Mo-We 08:30-12:30,13:30-17:30; Th 10:30-12:30,13:30-17:30; Fr 08:30-12:30,13:30-16:30",0185331550,villesdunarddubois@ml94-idf.org,,"1,2",,,,3,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408",CD94,
Mission Locale de Vincennes,,,,,,,6 avenue Pierre Brossolette 94300 Vincennes,6,Avenue Pierre Brossolette,94300,94080,Vincennes,94,Val-de-Marne,Île-de-France,48.846841,2.440881,,,,0141931380,0141931380,,,,,,,,,,,,,,,,,,,,,La recherche d'un emploi,328,Mission Locale de Vincennes,,6 avenue Pierre Brossolette,94300,Vincennes,,0141931380,,,1,,,,3,,CD94,
Mission Locale Innovam,,,,,,, 00000 Cachan,,Cachan,94230,94016,Cachan,94,Val-de-Marne,Île-de-France,48.79148,2.33143,,,,,,,,,,,,,,,,,,,,,,,,,,La recherche d'un emploi,329,Mission Locale Innovam,,,,Cachan,,,,,1,,,,3,,CD94,
Misson Locale des Portes de la Brie,,,,,,,41 avenue du General de Gaulle 94420 Le Plessis-Trévise,41,Avenue du Général de Gaulle,94420,94059,Le Plessis-Trévise,94,Val-de-Marne,Île-de-France,48.808613,2.577113,,,,0145766469,0145766469,,contact@portesdelabrie.org,www.ml-portesdelabrie.fr,,,,"Mo-Fr 09:00-12:30,13:30-17:30","Mo-Fr 09:00-12:30,13:30-17:30",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",330,Misson Locale des Portes de la Brie,,41 avenue du General de Gaulle,94420,Le Plessis-Trévise,"Mo-Fr 09:00-12:30,13:30-17:30",0145766469,contact@portesdelabrie.org,www.ml-portesdelabrie.fr,"1,2",,,,3,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408",CD94,
Misson Locale des Portes de la Brie 16 - 25 Ans,,,,,,,2 boulevard Friedberg 94350 Villiers-sur-Marne,2,Boulevard de Friedberg,94350,94079,Villiers-sur-Marne,94,Val-de-Marne,Île-de-France,48.830081,2.539599,,,,0149414166,0149414166,,,www.ml-portesdelabrie.fr,,,,"Mo-Fr 09:00-12:30,14:00-17:30","Mo-Fr 09:00-12:30,14:00-17:30",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",331,Misson Locale des Portes de la Brie 16 - 25 Ans,,2 boulevard Friedberg,94350,Villiers-sur-Marne,"Mo-Fr 09:00-12:30,14:00-17:30",0149414166,,www.ml-portesdelabrie.fr,"1,2",,,,3,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408",CD94,
MJC Club Créteil,,,,,,, 00000 Créteil,,Créteil,94000,94028,Créteil,94,Val-de-Marne,Île-de-France,48.784516,2.45271,,,,,,,,,,,,,,,,,,,,,,,,,,La recherche d'un emploi,332,MJC Club Créteil,,,,Créteil,,,,,1,,,,3,,CD94,
MJC Mont Mesly,,,,,,, 00000 Créteil,,Créteil,94000,94028,Créteil,94,Val-de-Marne,Île-de-France,48.784516,2.45271,,,,,,,,,,,,,,,,,,,,,,,,,,La recherche d'un emploi,333,MJC Mont Mesly,,,,Créteil,,,,,1,,,,3,,CD94,
MJC-Mpt de la Haye-Aux-Moines,,,,,,, 00000 Créteil,,Créteil,94000,94028,Créteil,94,Val-de-Marne,Île-de-France,48.784516,2.45271,,,,,,,,,,,,,,,,,,,,,,,,,,La recherche d'un emploi,334,MJC-Mpt de la Haye-Aux-Moines,,,,Créteil,,,,,1,,,,3,,CD94,
Mpt Bleuets et Bordières,,,,,,, 00000 Créteil,,Créteil,94000,94028,Créteil,94,Val-de-Marne,Île-de-France,48.784516,2.45271,,,,,,,,,,,,,,,,,,,,,,,,,,La recherche d'un emploi,335,Mpt Bleuets et Bordières,,,,Créteil,,,,,1,,,,3,,CD94,
Point Info Jeunesse 16-25 Ans,,,,,,,Place du 8 Mai 1945 94120 Fontenay-sous-Bois,,Place du 8 Mai 1945,94120,94033,Fontenay-sous-Bois,94,Val-de-Marne,Île-de-France,48.853755,2.469803,,,,0149747686,0149747686,,contact@smj-fontenay.com,www.smj.fontenay-sous-bois.fr,,,,"Mo-Fr 09:00-12:00,13:30-17:30; Th off","Mo-Fr 09:00-12:00,13:30-17:30; Th off",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",336,Point Info Jeunesse 16-25 Ans,,Place du 8 Mai 1945,94120,Fontenay-sous-Bois,"Mo-Fr 09:00-12:00,13:30-17:30; Th off",0149747686,contact@smj-fontenay.com,www.smj.fontenay-sous-bois.fr,"1,2",,,,1,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408",CD94,
Point Info Jeunesse le Point Cyber,,,,,,, 00000 Le Kremlin-Bicêtre,,Le Kremlin-Bicêtre,94270,94043,Le Kremlin-Bicêtre,94,Val-de-Marne,Île-de-France,48.808965,2.355966,,,,,,,,,,,,,,,,,,,,,,,,,,La recherche d'un emploi,337,Point Info Jeunesse le Point Cyber,,,,Le Kremlin-Bicêtre,,,,,1,,,,3,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408",CD94,
Point Info Jeunesse 16 - 25 Ans,,,,,,,68 rue de Plaisance 94130 Nogent-Sur-Marne,68,Rue de Plaisance,94130,94052,Nogent-sur-Marne,94,Val-de-Marne,Île-de-France,48.845145,2.491107,,,,0158730202,0158730202,,pij@ville-nogentsurmarne.fr,,,,,"Mo,Tu 12:30-18:00; We,Th 09:30-12:00,13:30-19:00; Fr 09:30-12:00","Mo,Tu 12:30-18:00; We,Th 09:30-12:00,13:30-19:00; Fr 09:30-12:00",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",338,Point Info Jeunesse 16 - 25 Ans,,68 rue de Plaisance,94130,Nogent-Sur-Marne,"Mo,Tu 12:30-18:00; We,Th 09:30-12:00,13:30-19:00; Fr 09:30-12:00",0158730202,pij@ville-nogentsurmarne.fr,,"1,2",,,,1,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408",CD94,
Point Info Jeunesse 16 - 25 Ans,,,,,,,7 rue du President Allende 94250 Gentilly,7,Rue du Pdt Salvador Allende,94250,94037,Gentilly,94,Val-de-Marne,Île-de-France,48.812449,2.348129,,,,0149860776,0149860776,,pij@ville-gentilly.fr,,,,,"Mo,Th 14:00-17:30; Tu,We 09:00-12:00,15:00-18:00; Fr 09:00-12:00","Mo,Th 14:00-17:30; Tu,We 09:00-12:00,15:00-18:00; Fr 09:00-12:00",,,,,,,,,,,,,"La recherche d'un emploi,Les déclarations en ligne (E-admin)",339,Point Info Jeunesse 16 - 25 Ans,,7 rue du President Allende,94250,Gentilly,"Mo,Th 14:00-17:30; Tu,We 09:00-12:00,15:00-18:00; Fr 09:00-12:00",0149860776,pij@ville-gentilly.fr,,"1,2",,,,1,"110,111,112,113,114,115,203,204,205,208,209,212,214,332,333,334,335,336,337,401,404,407,408",CD94,
