bfc_id,mise_a_jour,lon,lat,adresse,code_postal,ville,adresse_full,departement,dep_txt,nom_structure,url_lieu,contact_email,contact_tel,source,url_illustration,code_typo,def_typo,code_label,def_label,code_accomp,def_accomp,horaires
mednumBFC_TL_564_,,3.9738589999999996,47.859074,5  place de la Gare,89700,TONNERRE,5  place de la Gare 89700 TONNERRE,89,D_89,Agence Pôle Emploi Tonnerre,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_565_,,3.916489,47.491571,62  rue de Lyon,89200,AVALLON,62  rue de Lyon 89200 AVALLON,89,D_89,Agence Pôle Emploi Avallon,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_566_,,3.145002,46.991632,5bis  rue du 13ème de Ligne,58000,NEVERS,5bis  rue du 13ème de Ligne 58000 NEVERS,58,D_58,Agence Pôle Emploi Nevers,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_567_,,3.934114,47.062841999999996,6  place Notre Dame,58120,ChÂTEAU-CHINON,6  place Notre Dame 58120 ChÂTEAU-CHINON,58,D_58,Point Relais Pôle Emploi Château-Chinon,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_568_,,3.48319,46.827805,121  avenue de Verdun,58300,DECIZE,121  avenue de Verdun 58300 DECIZE,58,D_58,Agence Pôle Emploi Decize,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_569_,,2.924925,47.396745,45bis  rue Général Binot,58200,COSNE-COURS-SUR-LOIRE,45bis  rue Général Binot 58200 COSNE-COURS-SUR-LOIRE,58,D_58,Agence Pôle Emploi Cosne Cours sur Loire,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_570_,,4.70699,47.833898,ZAC Actipôle,21400,CHÂTILLON-SUR-SEINE,ZAC Actipôle 21400 CHÂTILLON-SUR-SEINE,21,D_21,Agence Pôle Emploi Châtillon-sur-Seine,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_571_,,4.338739,47.622439,Passage Georges Brassens,21500,MONTBARD,Passage Georges Brassens 21500 MONTBARD,21,D_21,Agence Pôle Emploi Montbard-Châtillon,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_572_,,5.024181,47.305797999999996,93 avenue Jean Jaurès,21000,DIJON,93 avenue Jean Jaurès 21000 DIJON,21,D_21,Agence Pôle Emploi Dijon Sud,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_573_,,5.010383999999999,47.322013,5  boulevard du Chanoine Kir,21000,DIJON,5  boulevard du Chanoine Kir 21000 DIJON,21,D_21,Agence Pôle Emploi Dijon Ouest,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_574_,,5.051419,47.365339,33  rue Elsa Triolet,21000,DIJON,33  rue Elsa Triolet 21000 DIJON,21,D_21,Agence Pôle Emploi Dijon Nord,,,,,,i,i,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_575_,,5.057587,47.351805,2  rue des Charrières,21000,DIJON,2  rue des Charrières 21000 DIJON,21,D_21,Agence Pôle Emploi Dijon Est,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_576_,,4.84438,47.009243,7  rue Buffon,21200,BEAUNE,7  rue Buffon 21200 BEAUNE,21,D_21,Agence Pôle Emploi Beaune,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_577_,,4.359014,46.674451,5  rue St Eloi,71300,MONTCEAU-LES-MINES,5  rue St Eloi 71300 MONTCEAU-LES-MINES,71,D_71,Agence Pôle Emploi Montceau les Mines,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_578_,,4.837809,46.310860999999996,1000  avenue Maréchal de Lattre de Tassigny,71870,MÂCON,1000  avenue Maréchal de Lattre de Tassigny 71870 MÂCON,71,D_71,Agence Pôle Emploi Mâcon,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_579_,,4.9139230000000005,46.556924,Rue Cardinal de Fleury,71700,TOURNUS,Rue Cardinal de Fleury 71700 TOURNUS,71,D_71,Agence Pôle Emploi Tournus,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_580_,,5.226634,46.626833000000005,4  promenade des Cordeliers,71500,LOUHANS,4  promenade des Cordeliers 71500 LOUHANS,71,D_71,Agence Pôle Emploi Louhans,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_581_,,4.442562000000001,46.793074,30B  rue de Chanzy,71200,LE CREUSOT,30B  rue de Chanzy 71200 LE CREUSOT,71,D_71,Agence Pôle Emploi Le Creusot,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_582_,,4.003215,46.478176,1  rue des Charmes,71160,DIGOIN,1  rue des Charmes 71160 DIGOIN,71,D_71,Agence Pôle Emploi Digoin,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_583_,,4.861562,46.800238,19  avenue John Fitzgerald Kennedy,71100,CHÂLON-SUR-SAÔNE,19  avenue John Fitzgerald Kennedy 71100 CHÂLON-SUR-SAÔNE,71,D_71,Agence Pôle Emploi Châlon Nord,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_584_,,4.8449860000000005,46.780138,27  avenue Georges Pompidou,71100,CHÂLON-SUR-SAÔNE,27  avenue Georges Pompidou 71100 CHÂLON-SUR-SAÔNE,71,D_71,Agence Pôle Emploi Châlon Centre,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_585_,,4.299379,46.958358000000004,1  rue Eugène Chevalier,71400,AUTUN,1  rue Eugène Chevalier 71400 AUTUN,71,D_71,Agence Pôle Emploi Autun,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_586_,,5.587797,47.453353,1  avenue des Parcs,70100,ARC-LES-GRAY,1  avenue des Parcs 70100 ARC-LES-GRAY,70,D_70,Agence Pôle Emploi Arc les Gray,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_587_,,6.502097,47.692278,32  rue René Dumont,70200,LURE,32  rue René Dumont 70200 LURE,70,D_70,Agence Pôle Emploi Lure,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_588_,,6.752058,47.573538,33 i  Faubourg de Montbéliard,70400,HERICOURT,33 i  Faubourg de Montbéliard 70400 HERICOURT,70,D_70,Agence Pôle Emploi Héricourt,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_589_,,6.3578660000000005,47.809868,1  rue Bourgeline,70300,LUXEUIL LES BAINS,1  rue Bourgeline 70300 LUXEUIL LES BAINS,70,D_70,Agence Pôle Emploi Luxeuil,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_590_,,6.142112,47.630007,4  rue du Docteur Jean Girard,70000,VESOUL,4  rue du Docteur Jean Girard 70000 VESOUL,70,D_70,Agence Pôle Emploi Vesoul,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_591_,,6.844403,47.634914,8  place d'Europe,90000,BELFORT,8  place d'Europe 90000 BELFORT,90,D_90,Agence Pôle Emploi Belfort Europe,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_592_,,7.0009809999999995,47.512653,30  faubourg de Belfort,90100,DELLE,30  faubourg de Belfort 90100 DELLE,90,D_90,Agence Pôle Emploi Delle,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_593_,,6.856035,47.634199,14  rue Thiers,90000,BELFORT,14  rue Thiers 90000 BELFORT,90,D_90,Agence Pôle Emploi Belfort Thiers,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_594_,,5.823616,46.380476,20  route de Bellefontaine,39200,SAINT CLAUDE,20  route de Bellefontaine 39200 SAINT CLAUDE,39,D_39,Agence Pôle Emploi Saint-Claude,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_595_,,5.910657,46.751084999999996,190  rue Alfred et Maurice Bouvet,39300,CHAMPAGNOLE,190  rue Alfred et Maurice Bouvet 39300 CHAMPAGNOLE,39,D_39,Agence Pôle Emploi Champagnole,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_596_,,5.559239,46.671234000000005,11bis  avenue du Stade,39000,LONS-LE-SAUNIER,11bis  avenue du Stade 39000 LONS-LE-SAUNIER,39,D_39,Agence Pôle Emploi Lons le Saunier,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_597_,,5.471039,47.088356,22  rue Pablo Neruda,39100,DOLE,22  rue Pablo Neruda 39100 DOLE,39,D_39,Agence Pôle Emploi Dole,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_598_,,6.34165,46.909442999999996,6  rue Claude Chappe,25300,PONTARLIER,6  rue Claude Chappe 25300 PONTARLIER,25,D_25,Agence Pôle Emploi Pontarlier,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_599_,,6.61067,47.057263,1A  rue du Clos Jeune,25500,MORTEAU,1A  rue du Clos Jeune 25500 MORTEAU,25,D_25,Agence Pôle Emploi Morteau,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_600_,,6.802836999999999,47.499741,2  rue Pierre Brossolette,25200,MONTBELIARD,2  rue Pierre Brossolette 25200 MONTBELIARD,25,D_25,Agence Pôle Emploi Montbéliard Hexagone,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_601_,,6.797810000000001,47.514618,8  avenue Gambetta,25200,MONTBELIARD,8  avenue Gambetta 25200 MONTBELIARD,25,D_25,Agence Pôle Emploi Montbéliard Centre,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_602_,,6.00085,47.2532,17A  rue Alain Savary,25000,BESANCON,17A  rue Alain Savary 25000 BESANCON,25,D_25,Agence Pôle Emploi Besançon Temis,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_603_,,5.96908,47.218,8  rue Marc Bloch,25000,BESANCON,8  rue Marc Bloch 25000 BESANCON,25,D_25,Agence Pôle Emploi Besançon Planoise,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_604_,,6.04939,47.2659,6  rue du Muguet,25000,BESANCON,6  rue du Muguet 25000 BESANCON,25,D_25,Agence Pôle Emploi Besançon Palente,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_605_,,6.840307000000001,47.484678,1  rue Aimé Césaire,25400,AUDINCOURT,1  rue Aimé Césaire 25400 AUDINCOURT,25,D_25,Agence Pôle Emploi Audincourt,,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- lundi matin: 8h30-12h30</li><li>- mardi matin: 8h30-12h30</li><li>- mercredi matin: 8h30-12h30</li><li>- jeudi matin: 8h30-12h30</li><li>- vendredi matin: 8h30-12h30</li><li>- </li><li>- </li></ul>
mednumBFC_TL_606_,,6.340632,46.910229,6A  rue Claude Chappe,25300,PONTARLIER,6A  rue Claude Chappe 25300 PONTARLIER,25,D_25,City Park Pontarlier,http://davpail.fr,davpail@free.fr,06 77 90 98 95,,,O,Lieux de formation,APTIC,APTIC,,,"<ul><li>- lundi matin: 9h-12h / lundi après-midi: 12h-17h<br>
</li><li>- mardi matin: 9h-12h / mardi après-midi: 12h-17h<br>
</li><li>- mercredi matin: 9h-12h / mercredi après-midi: 12h-17h<br>
</li><li>- jeudi matin: 9h-12h / jeudi après-midi: 12h-17h<br>
</li><li>- vendredi matin: 9h-12h / vendredi après-midi: 12h-16h<br>
</li><li>- </li><li>- </li></ul>"
mednumBFC_TL_607_,19/05/2020,3.170456,46.991182,7bis  boulevard de la République,58000,NEVERS,7bis  boulevard de la République 58000 NEVERS,58,D_58,Station ESS Nevers,https://www.station-ess.fr,station.ess.nevers@gmail.com,03 86 61 39 19,,,T,Lieux de travail et de collaboration,,,,,<ul><li>- </li><li>- </li><li>- </li><li>- </li><li>- </li><li>- </li><li>- </li></ul>
mednumBFC_TL_608_,27/05/2020,3.9078209999999998,47.494721999999996,11  rue du Général Leclerc,89200,AVALLON,11  rue du Général Leclerc 89200 AVALLON,89,D_89,Fabrique Numérique Avallonnaise,http://fabrique-numerique-avallonnaise.fr/,contact@fabrique-numerique-avallonnaise.fr,07 67 80 08 54,,,T-F,Lieux de travail et de collaboration-Lieux de médiation et de fabrication,,,,,<ul><li>- </li><li>- </li><li>- </li><li>- </li><li>- </li><li>- </li><li>- </li></ul>
mednumBFC_TL_609_,14/06/2020,5.007276999999999,47.297003000000004,Place Coluche,21300,CHENÔVE,Place Coluche 21300 CHENÔVE,21,D_21,Bibliothèque municipale de Chenôve,http://www.bibliotheque.ville-chenove.fr/,biblio@ville-chenove.fr,03 80 51 55 09,,,M,Lieux de médiation publique,,,,,<ul><li>- </li><li>- </li><li>- </li><li>- </li><li>- </li><li>- </li><li>- </li></ul>
mednumBFC_TL_610_,15/06/2020,6.153054,47.623242,1  rue de la Préfecture,70000,VESOUL,1  rue de la Préfecture 70000 VESOUL,70,D_70,Point numérique de Vesoul,http://www.haute-saone.gouv.fr/Actualites/Nouveau-mes-demarches-a-portee-de-clic/Point-Numerique,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- </li><li>- </li><li>- </li><li>- </li><li>- </li><li>- </li><li>- </li></ul>
mednumBFC_TL_611_,15/06/2020,6.861364,47.638464,1  rue Bartholdi,90000,BELFORT,1  rue Bartholdi 90000 BELFORT,90,D_90,Point numérique de Belfort,http://www.territoire-de-belfort.gouv.fr/Demarches-administratives/Vos-demarches-en-ligne/Les-points-et-les-espaces-numeriques-dans-le-Territoire-de-Belfort,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- </li><li>- </li><li>- </li><li>- </li><li>- </li><li>- </li><li>- </li></ul>
mednumBFC_TL_612_,15/06/2020,6.808250999999999,47.51495,43  avenue du Maréchal Joffre,25200,MONTBELIARD,43  avenue du Maréchal Joffre 25200 MONTBELIARD,25,D_25,Point numérique de Montbéliard,http://www.doubs.gouv.fr/Actualites/Actualites-2017/Les-points-numeriques-ainsi-que-le-serveur-vocal-interactif-a-votre-service,,,,,I,Lieux d’information et d’accès aux droits,,,,,<ul><li>- </li><li>- </li><li>- </li><li>- </li><li>- </li><li>- </li><li>- </li></ul>
