latitude;longitude;altitude;geometry;MATRICULE;DEPARTEMENT;lib_france_services;ADRESSE;COMPLEMENT.D.ADRESSE;insee_com;code_postal;lib_com;COMMUNE;LATITUDE;LONGITUDE;CONTACT.MAIL;TELEPHONE;h_lundi;h_mardi;h_mercredi;h_jeudi;h_vendredi;h_samedi;Commentaire.horaires;ITINERANCE;FORMAT_FS;X._groupe;Groupe;Goupe_France_Services_responsable;Goupe_Antennes;Labellisation;categorie
3.890744;-51.8013;;Point;559;973;Sincère Mandé;19 rue Léonard Mandé;Lotissement Emilio Pascal;97308;97313;Saint-Georges;ST GEORGES;3.890744;-51.8013;;;7:30 - 14:30;8:00 - 12:00 / 14:00 - 16:00;7:30 - 17:30;8:00 - 12:00 / 14:00 - 16:00;7:30 - 14:30;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
-21.209;55.40355;;Point;561;974;Makes;1 Chemin Rosinand Nativel ;;97414;97421;Saint-Louis;LA RIVIERE SAINT LOUIS;-21.209;55.40355;;;8:00 - 16:00;8:00 - 16:00;8:00 - 16:00;8:00 - 16:00;8:00 - 16:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
-21.3449;55.63042;;Point;562;974;Jean-Petit;Rue Amelie Lebon;;97412;97480;Saint-Joseph;SAINT-JOSEPH;-21.3449;55.63042;;;7:30 - 12:00 / 13:00 - 16:00;7:30 - 12:00 / 13:00 - 16:00;7:30 - 12:00 / 13:00 - 16:00;7:30 - 12:00 / 13:00 - 16:00;7:30 - 12:00 / 13:00 - 16:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
-21.3507;55.61228;;Point;563;974;Lianes;Rue Hubert Delisle;;97412;97480;Saint-Joseph;SAINT-JOSEPH;-21.3507;55.61228;mfs.leslianes@saintjoseph.re;02 62 37 52 36;7:30 - 12:00 / 13:00 - 16:00;7:30 - 12:00 / 13:00 - 16:00;7:30 - 12:00 / 13:00 - 16:00;7:30 - 12:00 / 13:00 - 16:00;7:30 - 12:00 / 13:00 - 16:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
-12.9574;45.10385;;Point;565;976;Kani-Kéli;1 rue de la Mairie;;97609;97625;Kani-Kéli;KANI KELI;-12.9574;45.10385;france-services.kani-keli@laposte.fr;-;-;-;8:00 - 12:00 / 13:00 - 15:00;8:00 - 12:00;8:00 - 12:00;8:00 - 12:00 ;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
-12.6972;45.06996;;Point;566;976;M’Tzamboro;44 Avenue de la Mairie;BP 115 ;97612;97630;Mtsamboro;M TZAMBORO;-12.6972;45.06996;;;7:30 - 16:00;7:30 - 16:00;7:30 - 16:00;7:30 - 16:00;7:30 - 16:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
44.03875;5.628631;;Point;568;4;Banon;Place de la République;Bureau de poste;04018;04150;Banon;BANON;44.03875;5.628631;france-services.banon@laposte.fr;04 92 73 40 73;9:00 - 12:00 / 14:00 - 16:30;9:00 - 12:00 / 14:00 - 16:30;9:00 - 12:00 / 14:00 - 16:30;9:00 - 12:00 / 14:00 - 16:30;9:00 - 12:00 / 14:00 - 16:30;;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
43.19608;5.612881;;Point;569;13;La Ciotat;1222 Avenue Guillaume Dulac;;13028;13600;La Ciotat;LA CIOTAT;43.19608;5.612881;mediance13@gmail.com;04 42 01 60 60; 9:00 - 12:00 / 14:00 - 17:00; 9:00 - 12:00 / 14:00 - 17:00; 9:00 - 12:00 / 14:00 - 17:00; 9:00 - 12:00 / 14:00 - 17:00; 9:00 - 12:00 / 14:00 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
46.21984;4.521096;;Point;570;69;Monsols;6 Place de la Fontaine;;69135;69860 ;Deux-Grosnes;MONSOLS;46.21984;4.521096;france-services.monsols@laposte.fr;04 74 04 71 51;8:30 - 12:15;8:30 - 12:15 / 14:00 - 16:15;8:30 - 12:15;8:30 - 12:15;8:30 - 12:15;9:00 - 12:00;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
46.9191;0.210776;;Point;571;86;Monts-Sur-Guesnes;11 Place Frezeau de la Frezellière;;86167;86420 ;Monts-sur-Guesnes;MONTS SUR GUESNES;46.9191;0.210776;france-services.monts-sur-guesnes@laposte.fr;05 49 22 87 36; 9:00 - 12:00 / 13:50 - 16:15; 9:00 - 12:00 / 13:50 - 16:15; 9:00 - 12:00 / 13:50 - 16:15; 9:00 - 12:00 / 13:50 - 16:15; 9:00 - 12:00 / 13:50 - 16:15; 9:00 - 12:00;;;Espace labellisé;;;;;Espace labellisé 02/2020;FS
44.38584;6.65037;;Point;573;4;Barcelonnette;Place Valle de Bravo;Mairie;04019;04400;Barcelonnette;BARCELONNETTE;44.38584;6.65037;msap@ccvusp.fr;04 92 80 71 30;8:30 - 12:00;8:30 - 12:00 / 13:30 - 16:45;8:30 - 12:00;8:30 - 12:00 / 13:30 - 16:45;8:30 - 12:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
43.95837;5.776292;;Point;574;4;Forcalquier;4 avenue de l'observatoire;;04088;04300;Forcalquier;FORCALQUIER;43.95837;5.776292;;04 92 75 46 21;9:00 - 12:00;9:00 - 12:00 / 14:00 - 18:00;9:00 - 12:00 / 14:00 - 18:00;9:00 - 12:00 / 14:00 - 18:00;9:00 - 12:00 / 14:00 - 18:00;-;Fermé les après-midis pendant les vacances scolaires;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
43.96741;6.507936;;Point;575;4;Saint-André-les-Alpes;Place de Verdun;;04173;04170;Saint-André-les-Alpes;ST ANDRE LES ALPES;43.96741;6.507936;;04 92 89 10 23;9:00 - 12:00 / 13:30 - 16:30;9:00 - 12:00 / 13:30 - 16:30;9:00 - 12:00 / 13:30 - 16:30;9:00 - 12:00 / 13:30 - 16:30;9:00 - 12:00 / 13:30 - 16:30;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
44.5636;6.496747;;Point;576;5;Embrun;Place Dongois;;05046;05200;Embrun;EMBRUN;44.5636;6.496747;msapembrun@ccserreponcon.com;;8:00 - 12:00 / 13:30 - 17:00;8:00 - 12:00 / 13:30 - 17:00;8:00 - 12:00 / 13:30 - 17:00;8:00 - 12:00 / 13:30 - 17:00;8:00 - 12:00 / 13:30 - 17:00;-;;;Espace labellisé;13;Serre-Ponçon;576;"617 ; 618 ; 619";Espace labellisé 01/2020;FS
44.42811;5.715216;;Point;577;5;Serres;Rue des jardins;;05166;05700;Serres;SERRES;44.42811;5.715216;;;8:30 - 12:00 / 14:00 - 17:00;8:30 - 12:00 / 14:00 - 17:00;8:30 - 12:00 / 14:00 - 17:00;8:30 - 12:00 / 14:00 - 17:00;8:30 - 12:00 / 14:00 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
44.53515;5.825922;;Point;578;5;Veynes;42 avenue Jean-Jaurès;;05179;05400;Veynes;VEYNES;44.53515;5.825922;msap.veynes@ccbd.fr;04 92 45 42 14;9:00 - 12:30 / 13:30 - 17:00 ;9:00 - 12:30;9:00 - 12:30 / 13:30 - 17:00 ;9:00 - 12:30 / 13:30 - 17:00 ;9:00 - 12:30 / 13:30 - 17:00 ;-;;;Espace labellisé;7;Veynes;578;620;Espace labellisé 01/2020;FS
45.8769;0.17784;;Point;579;16;Mansle;21 rue Martin;;16206;16230;Mansle;MANSLE;45.8769;0.17784;lledocsc@orange.fr;05 45 20 72 08;9:00 - 12:00 / 14:00 - 18:00;9:00 - 12:00 / 14:00 - 18:00;9:00 - 12:00 / 14:00 - 18:00;9:00 - 12:00 / 14:00 - 18:00;9:00 - 12:00 / 14:00 - 18:00;-;;;Espace labellisé;;;;;Espace labellisé 02/2020;FS
47.91136;-1.37963;;Point;580;35;PIMMS - Bus Communauté de communes Roche aux Fées;16 rue Louis Pasteur;;35239;35240;Retiers;RETIERS;47.91136;-1.37963;;;Horaires non communiqués;Horaires non communiqués;Horaires non communiqués;Horaires non communiqués;Horaires non communiqués;Horaires non communiqués;;Oui;Espace labellisé;;;;;Espace labellisé 01/2020;FS itinerante
45.81745;3.766634;;Point;581;42;Noirétable;7 Place de l'église;;42159;42440;Noirétable;NOIRETABLE;45.81745;3.766634;msapnoiretable@loireforez.fr;04 77 24 97 08;8:30 - 12:30 / Sur RDV : 13:30 - 16:30;8:30 - 12:30 / Sur RDV : 13:30 - 16:30;8:30 - 13:00;8:30 - 12:30 / 13:30 - 16:30;8:30 - 12:30;Excepté dernier samedi du mois : 8:45 - 12:15;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
44.55631;1.336253;;Point;582;46;Catus;Place de la Halle;;46064;46150;Catus;CATUS;44.55631;1.336253;msap-catus@grandcahors.fr;05 65 20 86 40;Horaires non communiqués;Horaires non communiqués;Horaires non communiqués;Horaires non communiqués;Horaires non communiqués;Horaires non communiqués;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
47.74153;5.183047;;Point;583;52;Prauthoy;2 rue de la Gare;;52405;52190;Le Montsaugeonnais;LE MONTSAUGEONNAIS;47.74153;5.183047;karine.barbe@ccavm.fr;03 25 87 78 98;13:30 - 17:00;9:00 - 12:30 / 13:30 - 17:00;9:00 - 12:30 / 13:30 - 17:00;9:00 - 18:30;9:00 - 12:30 / 13:30 - 17:00;9:00 - 12:00;;;Espace labellisé;28;Auberive Vingeanne Montsaugeonnais;583;295;Espace labellisé 01/2020;FS
48.08399;-2.28386;;Point;584;56;Mauron;1 Place Henri Thébault;;56127;56430;Mauron;MAURON;48.08399;-2.28386;s.dunot@ploermelcommunaute.bzh;02 97 22 91 62;9:00 - 12:00 / Sur RDV : 13:30 - 17:30;9:00 - 12:00 / 13:30 - 17:30;13:30 - 17:30;9:00 - 12:00 / 13:30 - 17:30;9:00 - 12:00 / 13:30 - 17:30;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
45.97099;4.327076;;Point;585;69;PIMMS Amplepuis;Place de la Gare;;69006;69550;Amplepuis;AMPLEPUIS;45.97099;4.327076;amplepuis@pimms.org;04 74 63 25 94;6:00 - 11:45 / 12:45 - 16:45;7:00 - 11:45 / 12:45 - 16:45;7:00 - 11:45 / 12:45 - 16:45;7:00 - 11:45 / 12:45 - 16:45;7:00 - 11:45 / 12:45 - 16:45;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
45.62584;4.669967;;Point;587;69;Mornant;50 avenue du Pays Mornantais;Espace Copamo;69141;69440;Mornant;MORNANT;45.62584;4.669967;france.services@cc-paysmornantais.fr;04 78 44 14 39;9:00 - 12:00 / 13:30 - 17:30;13:30 - 17:30;9:00 - 12:00 / 13:30 - 17:30;9:00 - 12:00 / 13:30 - 17:30;9:00 - 16:30;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
43.88884;5.376994;;Point;589;84;Pays d’Apt Luberon;Chemin de la Boucheyronne ;;84003;84400;Apt;APT;43.88884;5.376994;efs.ccpal@paysapt-luberon.fr;07 85 10 33 80;9:00 - 12:00 / 13:30 - 16:30;9:00 - 12:00 / 13:30 - 16:30;9:00 - 12:00 / 13:30 - 16:30;9:00 - 12:00 / 13:30 - 16:30;9:00 - 12:00 / 13:30 - 16:30;-;;Oui;Espace labellisé;;;;;Espace labellisé 02/2020;FS itinerante
45.94482;-0.89474;;Point;590;17;Tonnay-Charente - Itinérante;20 Avenue du Général de Gaulle ;;17449;17430;Tonnay-Charente;TONNAY CHARENTE;45.94482;-0.89474;bus.france.services@gmail.com;-;13:30 - 16:00;10:00 - 12:30 / 13:30 - 16:00;13:30 - 16:00;10:00 - 12:30 / 13:30 - 16:00;10:00 - 12:30;-;;Oui;Espace labellisé;;;;;Espace labellisé 01/2020;FS itinerante
43.82119;5.798193;;Point;593;4;Manosque;Avenue Blaise Pascal;ZI Saint Joseph ;04112;04100;Manosque;MANOSQUE;43.82119;5.798193;mfs-manosque@alpesvaucluse.msa.fr;04 92 75 36 48;8:30 - 12:15 / 13:15 - 16:15;8:30 - 12:15;8:30 - 12:15;8:30 - 12:15;8:30 - 12:15 / 13:15 - 16:15;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
48.40842;-4.49822;;Point;594;29;PIMMS de Brest Kérédern;5 rue Paul Dukas;;29019;29200;Brest;BREST;48.40842;-4.49822;brest.keredern@pimms.org;02 98 47 10 61;13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 12:00 / 13:30 - 17:00;9:00 - 11:45;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
47.7601;-2.85591;;Point;595;56;Grand-Champ Loch info services;67 rue du Général de Gaulle;;56067;56390;Grand-Champ;GRAND CHAMP;47.7601;-2.85591;lochinfoservices@gmvagglo.bzh;02 97 61 40 16;9:00 - 12:30 / 13:30 - 17:00;9:00 - 12:30 / 13:30 - 19:00;9:00 - 12:30 / 13:30 - 17:00;Sur RDV : 9:00 - 12:30 / Sans RDV : 13:30 - 17:00;Sur RDV : 9:00 - 12:30 / Sans RDV : 13:30 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
47.8452;-2.71702;;Point;596;56;Saint-Jean-Brévelay;27 rue de Rennes;;56222;56660;Saint-Jean-Brévelay;ST JEAN BREVELAY;47.8452;-2.71702;msap@cmc.bzh;02 97 60 43 42;9:00 - 12:00 / 13:30 - 17:30;9:00 - 12:00 / 13:30 - 17:30;9:00 - 12:00 / 13:30 - 17:30;9:00 - 12:00 / 13:30 - 17:30;9:00 - 12:00 / 13:30 - 17:30;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
43.32185;-0.34369;;Point;601;64;Pau - Quartier Ousse des Bois;8, rue Parc-en-ciel;Quartier Ousse des Bois;64445;64000;Pau;PAU;43.32185;-0.34369;;;9:30 - 16:30;9:30 - 16:30;9:30 - 16:30;-;-;-;;;Espace labellisé;18;Pau;601;602;Espace labellisé 01/2020;FS
14.80004;-61.2239;;Point;603;972;Le Prêcheur;Bourg;;97219;97250;Le Prêcheur;LE PRECHEUR;14.80004;-61.2239;france-services.leprecheur@laposte.fr;05 96 52 79 35;Horaires non communiqués;Horaires non communiqués;Horaires non communiqués;Horaires non communiqués;Horaires non communiqués;Horaires non communiqués;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
45.42159;4.06431;;Point;605;42;St-Bonnet le Château;1 rue d'Augel;Espace Déchelette;42204;42380;Saint-Bonnet-le-Château;ST-BONNET LE CHÂTEAU;45.42159;4.06431;mfs.sbc@loireforez.fr;04 77 50 14 30;8:30 - 12:30 / 13:30 - 17:00;8:30 - 12:30;8:30 - 12:30 / 13:30 - 17:00;8:30 - 12:30 / 13:30 - 17:00;8:30 - 12:30 / 13:30 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
44.47727;1.580658;;Point;606;46;St-Géry Vers;Place de la gare;;46268;46330;Saint Géry-Vers;ST-GÉRY VERS;44.47727;1.580658;msap-stgeryvers@grandcahors.fr;05 65 23 83 97;9:00 - 12:30 / 14:00 - 18:00;12:30 - 17:00;9:00 - 12:00;13:00 - 18:00;9:00 - 14:00;1er de chaque mois : 9:00 - 12:00;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
47.99735;5.486571;;Point;608;52;Montigny-le-Roi;27 avenue de Langres;;52332;52140;Val-de-Meuse;MONTIGNY-LE-ROI;47.99735;5.486571;emmanuelle.colin@grand-langres.fr;03 25 88 57 07;9:00 - 12:00 / 13:30 - 17:15;9:00 - 12:00 / 13:30 - 15:00;9:00 - 12:00;9:00 - 12:00 / 13:30 - 17:15;9:00 - 12:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
45.73926;4.464702;;Point;610;69;St Laurent de Chamousset;122 Avenue des 4 cantons;;69220;69930;Saint-Laurent-de-Chamousset;ST LAURENT DE CHAMOUSSET;45.73926;4.464702;msap@cc-mdl.fr;04 74 26 50 78;9:00 - 12:30 / 13:30 - 17:00;9:00 - 12:30 / 13:30 - 17:00;9:00 - 12:30 / 13:30 - 17:00;9:00 - 12:30;9:00 - 12:30;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
45.63357;4.455723;;Point;611;69;St Symphorien sur Coise;57 rue des Tanneries;;69238;69590;Saint-Symphorien-sur-Coise;ST SYMPHORIEN SUR COISE;45.63357;4.455723;msap@cc-mdl.fr;04 78 19 05 14;9:00 - 12:30 / 13:30 - 17:00;9:00 - 12:30 / 13:30 - 17:00;9:00 - 12:30 / 13:30 - 17:00;9:00 - 12:30;9:00 - 12:30 / 13:30 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
44.5634;6.207475;;Point;612;5;La Batie Neuve;33 Rue de la Lauzière;;05017;05230;La Bâtie-Neuve;LA BÂTIE-NEUVE;44.5634;6.207475;msap@ccspva.com;04 92 50 94 62;8:30 - 12:30 / 13:30 - 17:30;8:30 - 12:30;8:30 - 12:30 / 13:30 - 17:30;8:30 - 12:30;8:30 - 12:30;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
44.89862;6.638795;;Point;613;5;Briançonnais;23 avenue de la République;;05023;05100;Briançon;BRIANCON;44.89862;6.638795;franceservices@ccbrianconnais.fr;04 92 45 45 85;9:00 - 12:00 / 14:00 - 18:00;13:30 - 16:30;9:30 - 13:00 / 14:00 - 16:00;9:30 - 12:30 / Itinérance : 14:00 - 17:00;9:30 - 13:00 / 14:00 - 16:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
44.39297;5.473281;;Point;614;5;Rosans;rue Aristide Briand;;05126;05150;Rosans;ROSANS;44.39297;5.473281;msap.rosans@sisteronais-buech.fr;09 52 87 73 97;8:30 - 12:00 / 1 lundi par mois : 12:30 - 17:00 ;8:30 - 12:00 / 14:00 - 17:00;9:00 - 12:00;8:30 - 12:30 / 13:00 - 17:00 ;8:30 - 12:00;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
44.31368;5.820744;;Point;615;5;Laragne;8 A place de l'Eglise;;05070;05300;Laragne-Montéglin;LARAGNE;44.31368;5.820744;msap.laragne@sisteronais-buech.fr;04 92 65 26 97;9:00 - 12:00 / 12:30 - 16:30;8:00 - 12:00 / 12:30 - 16:30;-;8:00 - 12:00 / 12:30 - 16:30;8:00 - 12:00 / 12:30 - 16:30;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
44.79558;6.559235;;Point;616;5;Pays des écrins;12 avenue de Vallouise;;05006;05120;L'Argentière-la-Bessée;L'ARGENTIERE-LA BESSEE;44.79558;6.559235;msap@cc-paysdesecrins.com;04 92 23 06 21;9:00 - 12:15 / 13:30 - 18:30;9:00 - 12:15;9:00 - 12:15 / 13:30 - 17:30;9:00 - 12:15 / 13:30 - 17:30;9:00 - 12:15 ;-;;;Espace labellisé;;;;;Espace labellisé 01/2020;FS
45.95484;5.340895;;Point;634;1;Amberieu-en-Bugey;5 rue Berthelot;;01004;01500;Ambérieu-en-Bugey;AMBERIEU EN BUGEY;45.95484;5.340895;agora.amberieu@gmail.com;04 74 35 30 97;8:45 - 12:00 / 13:30 - 17:00;8:45 - 12:00 / 13:30 - 17:00;8:45 - 12:00 / 13:30 - 17:00;8:45 - 12:00 / 13:30 - 17:00;8:45 - 12:00 / 13:30 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 02/2020;FS
44.07189;5.994006;;Point;635;4;Val de Durance;7 cours Péchiney;Les jardins de la cité;04049;04600;Château-Arnoux-Saint-Auban;CHÂTEAU-ARNOUX-SAINT-AUBAN;44.07189;5.994006;msap.valdurance@provencealpesagglo.fr;04 92 37 25 94;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00;8:30 - 12:00 / 13:30 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 02/2020;FS
43.64335;6.944482;;Point;636;6;Les Aspres;50 route de Cannes;;06069;06100;Grasse;GRASSE;43.64335;6.944482;franceservicesdesaspres@paysdegrasse.fr;06 11 24 14 00;9:00 - 12:00 / 13:00 - 16:30;10:00 - 12:00 / 13:00 - 16:30;9:00 - 12:00 / 13:00 - 16:30;9:00 - 12:00 / 13:00 - 16:30;9:00 - 12:00 / 13:00 - 16:00;-;;;Espace labellisé;;;;;Espace labellisé 02/2020;FS
44.07136;7.256412;;Point;637;6;Maison du département Saint-Martin-de-Vésubie;52 boulevard Lazare Raiberti;;06127;06450;Saint-Martin-Vésubie;SAINT MARTIN DE VESUBIE;44.07136;7.256412;mddstmartin-vesubie@departement06.fr;04 89 04 54 11;-;9:00 - 18:00;9:00 - 18:00;9:00 - 18:00;9:00 - 18:00;9:00 - 18:00;;;Espace labellisé;;;;;Espace labellisé 02/2020;FS
44.64503;2.564297;;Point;638;12;Entraygues sur Truyère;3 rue du Collège;;12094;12140;Entraygues-sur-Truyère;ENTRAYGUES SUR TRUYÈRE;44.64503;2.564297;centresocial.entraygues@wanadoo.fr;05 65 44 49 57;8:30 - 12:00 / 13:00 - 17:30;8:30 - 12:00 / 13:00 - 17:30;8:30 - 12:00 / 13:00 - 17:30;8:30 - 12:00 / 13:00 - 17:30;8:30 - 12:00 / 13:00 - 17:30;-;;;Espace labellisé;;;;;Espace labellisé 02/2020;FS
44.32227;3.071088;;Point;639;12;Séveragais;9 rue des Douves;;12270;12150;Sévérac d'Aveyron;SÉVERAC D’AVEYRON;44.32227;3.071088;msap.severagais@caussesaubrac.fr;05 65 47 78 73;9:00 - 16:00;9:00 - 12:30 / 14:00 - 19:00;9:00 - 16:30;9:00 - 16:30;9:00 - 13:00;-;;;Espace labellisé;;;;;Espace labellisé 02/2020;FS
44.92713;2.445976;;Point;640;15;CyberCantal;28 Avenue Gambetta;;15014;15015;Aurillac;AURILLAC;44.92713;2.445976;ccellarier@cantal.fr;04 71 46 22 38;10:00 - 12:30 / 13:30 - 16:00;10:00 - 12:30 / 13:30 - 16:00;10:00 - 12:30 / 13:30 - 16:00;10:00 - 12:30 / 13:30 - 16:00;10:00 - 12:00 / 13:30 - 15:30;-;;Oui;Espace labellisé;;;;;Espace labellisé 02/2020;FS itinerante
45.0612;4.302535;;Point;641;43;Chambon sur Lignon;16 rue de la Poste ;;43051;43400;Le Chambon-sur-Lignon;LE CHAMBON SUR LIGNON;45.0612;4.302535;france-services.le-chambon-sur-lignon@laposte.fr;04 71 56 51 09;8:45 - 12:00 / 14:00 - 17:00;8:45 - 11:15 / 14:45 - 17:00;8:45 - 12:00 / 14:00 - 17:00;8:45 - 12:00 / 14:00 - 17:00;8:45 - 12:00 / 14:00 - 17:00;8:45 - 12:00;;;Espace labellisé;;;;;Espace labellisé 02/2020;FS
44.66139;6.649748;;Point;642;5;Guillestrois;Passage des écoles;Communauté de communes;05065;05600;Guillestre;GUILLESTRE;44.66139;6.649748;msapguillestre@comcomgq.com;04 92 45 42 42;9:00 - 12:00 / 13:30 - 16:30;13:30 - 16:30;9:00 - 12:00 / 13:30 - 16:30;9:00 - 12:00 / 13:30 - 16:30;9:00 - 12:00;-;;;Espace labellisé;;;;;Espace labellisé 02/2020;FS
46.39294;5.566884;;Point;643;39;Petite Montagne;3 pl de la Charité;;39016;39240;Arinthod;ARINTHOD;46.39294;5.566884;msap@petitemontagne.fr;03 84 48 75 86;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00 / 13:30 - 17:00;8:30 - 12:00;8:30 - 12:00 / 13:30 - 18:00;8:30 - 12:00 / 13:30 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 02/2020;FS
46.57316;5.438472;;Point;644;39;Porte du Jura;10 Grande Rue;;39043;39190;Beaufort-Orbagna;BEAUFORT-ORBAGNA;46.57316;5.438472;efs@ccportedujura.fr;03 84 48 96 67;10:00 - 12:00 / 14:00 - 17:00;10:00 - 12:00 / 14:00 - 17:00;10:00 - 12:00 / 14:00 - 17:00;10:00 - 12:00 / 14:00 - 17:00;10:00 - 12:00 / 14:00 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 02/2020;FS
-21.3217;55.5547;;Point;645;974;Piton Des Goyaves;3 rue du plateau vert;;97405;97429;Petite-Île;PETITE ILE;-21.3217;55.5547;mfs@petite-ile.re;02 62 71 15 15;7:30 - 12:30 / 13:15- 16:00;7:30 - 12:30 / 13:15- 16:00;7:30 - 12:30 / 13:15- 16:00;7:30 - 12:30;7:30 - 12:30 / 13:15- 15:00;-;;;Espace labellisé;;;;;Espace labellisé 02/2020;FS
47.56499;-1.62639;;Point;646;44;Nozay;11 rue Alexis Létourneau;Mairie;44113;44170;Nozay;NOZAY;47.56499;-1.62639;contact@msp-nozay.fr;02 40 41 30 60;9:30 - 12:30 / 14:00 - 17:00;9:30 - 12:30 / 14:00 - 17:00;9:30 - 12:30;9:30 - 12:30 / 14:00 - 17:00;9:00 - 12:00;-;;;Espace labellisé;;;;;Espace labellisé 02/2020;FS
48.17401;2.250441;;Point;647;45;Maison du Département de Pithiviers;4 rue Prudhomme;;45252;45300;Pithiviers;PITHIVIERS;48.17401;2.250441;mdd.pithiverais@loiret.fr;02 38 40 52 52;8:30 - 12:00 / 13:30 - 16:30;8:30 - 12:00 / 13:30 - 16:30;8:30 - 12:00 / 13:30 - 16:30;8:30 - 12:00 / 13:30 - 16:30;8:30 - 12:00 / 13:30 - 15:30;-;;;Espace labellisé;;;;;Espace labellisé 02/2020;FS
44.40707;0.705478;;Point;648;47;Villeneuve-sur-Lot;8 rue de Casseneuil;;47323;47300;Villeneuve-sur-Lot;VILLENEUVE-SUR-LOT;44.40707;0.705478;franceservices@mlpv47.org;05 53 40 40 00;9:00 - 12:30 / 13:30 - 17:00;9:00 - 12:30 / 13:30 - 17:00 ;9:00 - 12:30 / 13:30 - 17:00 ;9:00 - 12:30 / 13:30 - 17:00 ;9:00 - 12:30 / 13:30 - 17:00 ;-;;;Espace labellisé;;;;;Espace labellisé 02/2020;FS
48.62828;4.649814;;Point;649;51;Bocage Champenois;23 rue du Radet;;51513;51290;Saint-Remy-en-Bouzemont-Saint-Genest-et-Isson;SAINT REMY EN BOUZEMONT;48.62828;4.649814;rsp-bocage.champenois@orange.fr;03 26 74 69 94;9:00 - 12:00 / 13:00 - 17:00;9:00 - 12:00 / 13:00 - 17:00;9:00 - 12:00;9:00 - 12:00 / 13:00 - 17:00;9:00 - 12:00 / 13:00 - 17:00;-;;;Espace labellisé;14;Bocage Champenois;649;650;Espace labellisé 02/2020;FS
49.13246;4.532365;;Point;651;51;Suippes;9 rue Saint Cloud;;51559;51600;Suippes;SUIPPES;49.13246;4.532365;msap@cc-regiondesuippes.com;03 26 63 54 49 ;8:30 - 12:00 / 13:00 - 17:00;8:30 - 12:00 / 13:00 - 17:00;8:30 - 12:00 / 13:00 - 17:00;8:30 - 12:00 / 13:00 - 17:00;8:30 - 12:00 / 13:00 - 17:00;-;;;Espace labellisé;;;;;Espace labellisé 02/2020;FS
49.2262;6.217089;;Point;652;57;Ennery;2 Place Schumann;;57193;57365;Ennery;ENNEY;49.2262;6.217089;france-services.ennery@laposte.fr;03 87 58 74 25;9:00 - 12:00 / 14:00 - 16:30;9:00 - 12:00 / 14:00 - 16:30;9:00 - 12:00 / 14:00 - 16:30;9:00 - 12:00 / 14:00 - 16:30;9:00 - 12:00 / 14:00 - 16:30;9:00 - 12:00;;;Espace labellisé;;;;;Espace labellisé 02/2020;FS
